stock,date,score1,score1_true,score2,score2_ture,corr1,corr2,pred_rate,true_rate,average_corr,name
'600707,2024-01-10,8.787044,8.79,8.785257,8.7699995,0.0003364043698881,0.0017367164102312,-0.000203367594381,-0.0022753697383388,0.0024787373327198,彩虹股份
'002025,2024-01-10,210.33801,211.23,210.29514,214.31999,0.0042407456455444,0.0191390538079005,-0.0002038148026597,0.0146285565497325,0.0144247417470727,航天电器
'600759,2024-01-09,11.029918,11.08,11.027602,11.04,0.0045405595943686,0.0011242698095197,-0.0002099743624567,-0.0036101083032491,0.0038200826657059,洲际油气
'002114,2024-01-10,13.533281,13.45,13.530413,13.419999,0.0061537922695908,0.0081604308752436,-0.0002119220017674,-0.0022305576208177,0.0024424796225851,罗平锌电
'000612,2024-01-10,51.64184,51.65,51.63078,52.21,0.0001580114109024,0.0112185018316593,-0.000214167427032,0.0108422071636012,0.0106280397365691,焦作万方
'600007,2024-01-10,24.449512,24.35,24.444012,23.73,0.004070101685465,0.0292100985713801,-0.0002249533651222,-0.0254620123203285,0.0256869656854508,中国国贸
'300228,2024-01-10,45.345726,45.14,45.335243,45.27,0.0045368333059657,0.0014391232004644,-0.0002311794500765,0.0028799291094373,0.0026487496593608,富瑞特装
'600713,2024-01-10,53.260323,53.09,53.247936,53.09,0.0031979340418193,0.0029660492380399,-0.0002325746315882,0.0,0.0002325746315882,南京医药
'000981,2024-01-10,10.607497,10.559999,10.60502,10.81,0.0044777764254848,0.0193285821243147,-0.000233514089139,0.0236743393631004,0.0234408252739613,ST银亿
'002855,2024-01-10,31.517529,31.86,31.510143,34.059998,0.0108660485407977,0.080921720983621,-0.0002343457826278,0.069052040175769,0.0688176943931411,捷荣技术
'000983,2024-01-10,94.271614,94.240005,94.24949,92.75,0.0003352971128722,0.0159097943129452,-0.0002346835814225,-0.015810748312248,0.0160454318936705,西山煤电
'002807,2024-01-10,5.5528574,5.53,5.5515194,5.56,0.0041163311703267,0.0015276178265718,-0.0002409570251164,0.0054249547920432,0.0051839977669268,江阴银行
'603016,2024-01-10,24.649286,24.72,24.643263,25.11,0.00286880520596,0.0189397402446258,-0.0002443478484528,0.0157766990291262,0.0155323511806733,新宏泰
'300043,2024-01-10,75.50322,75.47,75.483574,76.86,0.0004399812352373,0.0182347751578375,-0.000260200823223,0.018417914403074,0.0181577135798509,星辉娱乐
'603928,2024-01-10,14.9464445,14.88,14.942496,15.11,0.0044455054176931,0.0112099076352437,-0.0002641765404474,0.0154569892473117,0.0151928127068642,兴业股份
'300102,2024-01-10,36.493534,36.4,36.483883,37.15,0.0025630293848767,0.0182578427849908,-0.0002644578077858,0.0206043956043956,0.0203399377966097,乾照光电
'002279,2024-01-10,60.279945,59.72,60.26333,61.59,0.0092890761595751,0.0220145484824685,-0.000275630642994,0.0313127930341594,0.0310371623911654,久其软件
