,Unnamed: 0,date,stock,score1,score2,pred_rate,name
1741,1885,2036,2024-01-16,54.924145,54.915787,-0.0,联创电子
1742,1883,2034,2024-01-16,37.233223,37.227554,-0.0,旺能环境
1743,625,600808,2024-01-16,4.9206614,4.91991,-0.0,马钢股份
1744,724,600967,2024-01-16,33.870434,33.86526,-0.0,内蒙一机
1745,171,600226,2024-01-16,51.609837,51.601933,-0.0,瀚叶股份
1746,2122,2285,2024-01-16,41.177845,41.171528,-0.0,世联行
1747,2640,2851,2024-01-16,57.33376,57.324955,-0.0,麦格米特
1748,2398,2579,2024-01-16,42.767998,42.761417,-0.0,中京电子
1749,3077,300355,2024-01-16,39.82532,39.81919,-0.0,蒙草生态
1750,2933,300200,2024-01-16,35.05461,35.049206,-0.0,高盟新材
1751,2200,2364,2024-01-16,51.978992,51.97094,-0.0,中恒电气
1752,2235,2400,2024-01-16,113.34547,113.327774,-0.0,省广集团
1753,2138,2301,2024-01-16,34.485615,34.48021,-0.0,齐心集团
1754,351,600478,2024-01-16,36.40509,36.39938,-0.0,科力远
1755,181,600237,2024-01-16,24.232996,24.229189,-0.0,铜峰电子
1756,1853,1979,2024-01-16,14.307613,14.305363,-0.0,招商蛇口
1757,2780,300034,2024-01-16,117.97149,117.95292,-0.0,钢研高纳
1758,278,600366,2024-01-16,65.37144,65.36114,-0.0,宁波韵升
1759,968,603028,2024-01-16,15.038957,15.036587,-0.0,赛福天
1760,1655,709,2024-01-16,25.970186,25.96607,-0.0,河钢股份
1761,3450,300750,2024-01-16,296.23203,296.185,-0.0,宁德时代
1762,2021,2181,2024-01-16,12.131942,12.130008,-0.0,粤 传 媒
1763,1884,2035,2024-01-16,73.521706,73.509964,-0.0,华帝股份
1764,2072,2233,2024-01-16,23.581413,23.577646,-0.0,塔牌集团
1765,1596,612,2024-01-16,51.732944,51.724648,-0.0,焦作万方
1766,2830,300088,2024-01-16,116.74697,116.728226,-0.0,长信科技
1767,1329,603825,2024-01-16,20.53017,20.526867,-0.0,华扬联众
1768,2339,2517,2024-01-16,73.87619,73.864265,-0.0,恺英网络
1769,2333,2511,2024-01-16,85.03045,85.01672,-0.0,中顺洁柔
1770,2635,2846,2024-01-16,29.115128,29.110415,-0.0,英联股份
1771,3217,300503,2024-01-16,45.77183,45.76441,-0.0,昊志机电
1772,1824,969,2024-01-16,46.963192,46.955578,-0.0,安泰科技
1773,2634,2845,2024-01-16,50.787533,50.77928,-0.0,同兴达
1774,3166,300451,2024-01-16,128.24007,128.2192,-0.0,创业慧康
1775,1980,2137,2024-01-16,23.718603,23.714735,-0.0,麦达数字
1776,1273,603703,2024-01-16,44.54618,44.538857,-0.0,盛洋科技
1777,2953,300223,2024-01-16,168.99464,168.9668,-0.0,北京君正
1778,254,600333,2024-01-16,14.562829,14.560429,-0.0,长春燃气
1779,1567,566,2024-01-16,38.335995,38.329674,-0.0,海南海药
1780,1458,50,2024-01-16,66.30372,66.292786,-0.0,深天马Ａ
1781,2247,2413,2024-01-16,28.25717,28.25251,-0.0,雷科防务
1782,3014,300286,2024-01-16,169.18379,169.15584,-0.0,安科瑞
1783,3178,300463,2024-01-16,53.022274,53.013493,-0.0,迈克生物
1784,2761,300012,2024-01-16,281.05634,281.00977,-0.0,华测检测
1785,362,600491,2024-01-16,38.89476,38.8883,-0.0,龙元建设
1786,385,600518,2024-01-16,84.09617,84.082115,-0.0,ST康美
1787,2387,2568,2024-01-16,209.56575,209.53053,-0.0,百润股份
1788,1225,603615,2024-01-16,18.504324,18.501213,-0.0,茶花股份
1789,1955,2110,2024-01-16,13.252138,13.249906,-0.0,三钢闽光
1790,2702,2919,2024-01-16,86.619225,86.60463,-0.0,名臣健康
1791,945,603002,2024-01-16,11.410328,11.408405,-0.0,宏昌电子
1792,1989,2148,2024-01-16,66.56745,66.55623,-0.0,北纬科技
1793,3060,300338,2024-01-16,21.951954,21.948233,-0.0,开元股份
1794,2408,2589,2024-01-16,34.655804,34.649918,-0.0,瑞康医药
1795,3022,300294,2024-01-16,162.00206,161.97449,-0.0,博雅生物
1796,683,600874,2024-01-16,7.3481426,7.3468904,-0.0,创业环保
1797,409,600548,2024-01-16,15.034234,15.031672,-0.0,深高速
1798,1500,413,2024-01-16,7.9082046,7.9068546,-0.0,东旭光电
1799,287,600376,2024-01-16,33.561707,33.55596,-0.0,首开股份
1800,2157,2320,2024-01-16,77.04084,77.02764,-0.0,海峡股份
1801,2868,300129,2024-01-16,57.282425,57.272583,-0.0,泰胜风能
1802,3170,300455,2024-01-16,45.91965,45.91172,-0.0,康拓红外
1803,25,600033,2024-01-16,18.084099,18.080976,-0.0,福建高速
1804,888,601788,2024-01-16,19.566587,19.563202,-0.0,光大证券
1805,1922,2077,2024-01-16,22.484814,22.48092,-0.0,大港股份
1806,1250,603667,2024-01-16,30.636827,30.631517,-0.0,五洲新春
1807,2331,2508,2024-01-16,159.21625,159.18863,-0.0,老板电器
1808,609,600790,2024-01-16,54.371628,54.36219,-0.0,轻纺城
1809,460,600606,2024-01-16,398.8576,398.78796,-0.0,绿地控股
1810,1981,2138,2024-01-16,168.4477,168.41827,-0.0,顺络电子
1811,3299,300591,2024-01-16,8.629564,8.628056,-0.0,万里马
1812,2858,300119,2024-01-16,100.693184,100.67553,-0.0,瑞普生物
1813,886,601766,2024-01-16,7.1120653,7.110817,-0.0,中国中车
1814,3366,300661,2024-01-16,646.5863,646.4726,-0.0,圣邦股份
1815,3360,300655,2024-01-16,89.57525,89.55948,-0.0,晶瑞股份
1816,309,600405,2024-01-16,29.198015,29.192871,-0.0,动力源
1817,2886,300147,2024-01-16,20.488058,20.484442,-0.0,香雪制药
1818,2391,2572,2024-01-16,332.2425,332.1837,-0.0,索菲亚
1819,1368,603899,2024-01-16,82.620445,82.605804,-0.0,晨光文具
1820,2046,2206,2024-01-16,53.44056,53.43108,-0.0,海 利 得
1821,3319,300612,2024-01-16,48.45577,48.447166,-0.0,宣亚国际
1822,1052,603185,2024-01-16,130.04942,130.02632,-0.0,上机数控
1823,251,600330,2024-01-16,32.73913,32.733307,-0.0,天通股份
1824,1952,2107,2024-01-16,52.46359,52.454254,-0.0,沃华医药
1825,2262,2429,2024-01-16,49.788948,49.780083,-0.0,兆驰股份
1826,924,601939,2024-01-16,11.14921,11.147218,-0.0,建设银行
1827,659,600846,2024-01-16,127.55927,127.53638,-0.0,同济科技
1828,3173,300458,2024-01-16,92.912285,92.895584,-0.0,全志科技
1829,224,600298,2024-01-16,199.40579,199.36989,-0.0,安琪酵母
1830,2905,300168,2024-01-16,74.68483,74.671326,-0.0,万达信息
1831,1407,603982,2024-01-16,15.982679,15.979783,-0.0,泉峰汽车
1832,263,600346,2024-01-16,104.5113,104.49234,-0.0,恒力石化
1833,2057,2217,2024-01-16,16.79133,16.788279,-0.0,合力泰
1834,2496,2685,2024-01-16,10.952695,10.950695,-0.0,华东重机
1835,2890,300151,2024-01-16,147.30688,147.27988,-0.0,昌红科技
1836,2422,2603,2024-01-16,96.659676,96.64191,-0.0,以岭药业
1837,803,601169,2024-01-16,18.463385,18.459991,-0.0,北京银行
1838,3258,300548,2024-01-16,78.41606,78.40164,-0.0,博创科技
1839,311,600408,2024-01-16,8.897219,8.895582,-0.0,ST安泰
1840,825,601288,2024-01-16,5.7977853,5.796716,-0.0,农业银行
1841,204,600271,2024-01-16,170.55548,170.52394,-0.0,航天信息
1842,2678,2892,2024-01-16,83.972115,83.95656,-0.0,科力尔
1843,2374,2555,2024-01-16,280.05927,280.00735,-0.0,三七互娱
1844,699,600894,2024-01-16,33.311188,33.305004,-0.0,广日股份
1845,2465,2650,2024-01-16,34.45792,34.451515,-0.0,加加食品
1846,442,600587,2024-01-16,119.938156,119.91581,-0.0,新华医疗
1847,878,601688,2024-01-16,18.623842,18.620365,-0.0,华泰证券
1848,836,601360,2024-01-16,18.65181,18.648327,-0.0,三六零
1849,1475,90,2024-01-16,31.227764,31.221909,-0.0,天健集团
1850,1897,2048,2024-01-16,79.99206,79.97699,-0.0,宁波华翔
1851,3295,300587,2024-01-16,51.248726,51.23907,-0.0,天铁股份
1852,2215,2380,2024-01-16,58.903152,58.892025,-0.0,科远智慧
1853,45,600064,2024-01-16,112.7124,112.69101,-0.0,南京高科
1854,3018,300290,2024-01-16,40.490025,40.482304,-0.0,荣科科技
1855,86,600117,2024-01-16,6.0404353,6.0392823,-0.0,西宁特钢
1856,754,601002,2024-01-16,5.7502456,5.749146,-0.0,晋亿实业
1857,395,600529,2024-01-16,146.92172,146.89354,-0.0,山东药玻
1858,1280,603713,2024-01-16,56.234707,56.2239,-0.0,密尔克卫
1859,703,600900,2024-01-16,55.797607,55.78688,-0.0,长江电力
1860,2903,300166,2024-01-16,186.38205,186.34615,-0.0,东方国信
1861,2343,2522,2024-01-16,43.197918,43.189583,-0.0,浙江众成
1862,2519,2712,2024-01-16,35.577908,35.571026,-0.0,思美传媒
1863,1818,962,2024-01-16,29.212193,29.206526,-0.0,东方钽业
1864,2946,300215,2024-01-16,99.94402,99.92459,-0.0,电科院
1865,2902,300165,2024-01-16,43.672558,43.66406,-0.0,天瑞仪器
1866,2251,2418,2024-01-16,14.985139,14.982216,-0.0,康盛股份
1867,1419,603997,2024-01-16,22.288633,22.284254,-0.0,继峰股份
1868,3464,300767,2024-01-16,55.573685,55.562737,-0.0,震安科技
1869,1681,750,2024-01-16,41.235455,41.22733,-0.0,国海证券
1870,2960,300230,2024-01-16,29.408577,29.40278,-0.0,永利股份
1871,954,603012,2024-01-16,12.753311,12.750797,-0.0,创力集团
1872,2790,300045,2024-01-16,186.39581,186.359,-0.0,华力创通
1873,2985,300255,2024-01-16,109.444725,109.42309,-0.0,常山药业
1874,167,600221,2024-01-16,3.8846223,3.883853,-0.0,海航控股
1875,652,600837,2024-01-16,185.35356,185.31685,-0.0,海通证券
1876,2762,300013,2024-01-16,18.603138,18.599447,-0.0,新宁物流
1877,859,601600,2024-01-16,5.9740896,5.9729023,-0.0,中国铝业
1878,4,600008,2024-01-16,23.795216,23.790472,-0.0,首创股份
1879,2229,2394,2024-01-16,41.99566,41.987286,-0.0,联发股份
1880,383,600516,2024-01-16,80.07084,80.05485,-0.0,方大炭素
1881,1743,850,2024-01-16,31.194937,31.188704,-0.0,华茂股份
1882,1145,603378,2024-01-16,20.262367,20.258316,-0.0,亚士创能
1883,1912,2065,2024-01-16,203.87164,203.83084,-0.0,东华软件
1884,3428,300725,2024-01-16,106.25238,106.23101,-0.0,药石科技
1885,2091,2252,2024-01-16,187.47043,187.43272,-0.0,上海莱士
1886,2929,300196,2024-01-16,40.584328,40.576164,-0.0,长海股份
1887,934,601988,2024-01-16,7.1827145,7.1812687,-0.0,中国银行
1888,570,600739,2024-01-16,369.23676,369.1624,-0.0,辽宁成大
1889,1890,2041,2024-01-16,193.89249,193.85326,-0.0,登海种业
1890,433,600578,2024-01-16,12.390009,12.387498,-0.0,京能电力
1891,2242,2407,2024-01-16,119.658104,119.63384,-0.0,多氟多
1892,1770,895,2024-01-16,474.68277,474.58597,-0.0,双汇发展
1893,2703,2920,2024-01-16,130.31487,130.28816,-0.0,德赛西威
1894,1555,552,2024-01-16,22.987253,22.982536,-0.0,靖远煤电
1895,1276,603708,2024-01-16,27.313772,27.308165,-0.0,家家悦
1896,751,600999,2024-01-16,27.101643,27.096071,-0.0,招商证券
1897,2068,2229,2024-01-16,154.7279,154.69608,-0.0,鸿博股份
1898,2307,2481,2024-01-16,88.22573,88.20753,-0.0,双塔食品
1899,1039,603160,2024-01-16,72.856865,72.841835,-0.0,汇顶科技
1900,3000,300271,2024-01-16,73.530174,73.51499,-0.0,华宇软件
1901,1255,603678,2024-01-16,71.32706,71.31233,-0.0,火炬电子
1902,3222,300509,2024-01-16,29.649622,29.643497,-0.0,新美星
1903,1982,2139,2024-01-16,151.94089,151.9095,-0.0,拓邦股份
1904,2765,300016,2024-01-16,55.09781,55.08641,-0.0,北陆药业
1905,2557,2753,2024-01-16,29.845715,29.839539,-0.0,永东股份
1906,1852,1965,2024-01-16,11.493128,11.490745,-0.0,招商公路
1907,239,600316,2024-01-16,108.64573,108.62313,-0.0,洪都航空
1908,827,601311,2024-01-16,24.652172,24.64704,-0.0,骆驼股份
1909,2205,2370,2024-01-16,17.084156,17.080593,-0.0,亚太药业
1910,2988,300259,2024-01-16,56.635,56.62318,-0.0,新天科技
1911,121,600165,2024-01-16,16.169413,16.166037,-0.0,新日恒力
1912,1356,603882,2024-01-16,68.16986,68.15562,-0.0,金域医学
1913,1825,970,2024-01-16,158.40042,158.36728,-0.0,中科三环
1914,1030,603129,2024-01-16,102.88604,102.86442,-0.0,春风动力
1915,219,600289,2024-01-16,22.557568,22.552822,-0.0,*ST信通
1916,834,601336,2024-01-16,38.97865,38.97041,-0.0,新华保险
1917,2914,300179,2024-01-16,60.71253,60.699654,-0.0,四方达
1918,631,600815,2024-01-16,13.952205,13.949245,-0.0,*ST厦工
1919,1928,2083,2024-01-16,13.28131,13.27849,-0.0,孚日股份
1920,2593,2797,2024-01-16,10.047142,10.045001,-0.0,第一创业
1921,1026,603123,2024-01-16,12.531143,12.528472,-0.0,翠微股份
1922,3198,300483,2024-01-16,23.011063,23.00615,-0.0,沃施股份
1923,994,603069,2024-01-16,20.083054,20.078766,-0.0,海汽集团
1924,2093,2254,2024-01-16,88.45144,88.43255,-0.0,泰和新材
1925,1894,2045,2024-01-16,61.318283,61.30509,-0.0,国光电器
1926,495,600650,2024-01-16,30.71643,30.709806,-0.0,锦江投资
1927,3245,300534,2024-01-16,37.186634,37.178585,-0.0,陇神戎发
1928,1774,900,2024-01-16,54.18072,54.168987,-0.0,现代投资
1929,1244,603659,2024-01-16,91.06498,91.04514,-0.0,璞泰来
1930,1111,603318,2024-01-16,24.159727,24.154463,-0.0,派思股份
1931,1622,657,2024-01-16,58.545357,58.53259,-0.0,中钨高新
1932,2115,2278,2024-01-16,13.349864,13.34695,-0.0,神开股份
1933,3320,300613,2024-01-16,232.42061,232.36978,-0.0,富瀚微
1934,1524,513,2024-01-16,324.29828,324.22726,-0.0,丽珠集团
1935,455,600601,2024-01-16,24922.033,24916.57,-0.0,方正科技
1936,2863,300124,2024-01-16,1394.4517,1394.1458,-0.0,汇川技术
1937,32,600051,2024-01-16,26.337442,26.33166,-0.0,宁波联合
1938,1909,2061,2024-01-16,12.448872,12.446135,-0.0,浙江交科
1939,761,601010,2024-01-16,13.227616,13.224703,-0.0,文峰股份
1940,2650,2862,2024-01-16,31.76009,31.75308,-0.0,实丰文化
1941,1987,2145,2024-01-16,20.670326,20.66576,-0.0,中核钛白
1942,2225,2390,2024-01-16,50.676647,50.665405,-0.0,信邦制药
1943,2882,300143,2024-01-16,45.036808,45.0268,-0.0,盈康生命
1944,3438,300737,2024-01-16,11.942101,11.939435,-0.0,科顺股份
1945,3177,300462,2024-01-16,26.080484,26.074661,-0.0,华铭智能
1946,3458,300759,2024-01-16,69.83778,69.82218,-0.0,康龙化成
1947,2518,2709,2024-01-16,341.2938,341.21747,-0.0,天赐材料
1948,1241,603655,2024-01-16,22.566362,22.561312,-0.0,朗博科技
1949,3143,300427,2024-01-16,24.163338,24.15791,-0.0,红相股份
1950,1144,603377,2024-01-16,10.479508,10.477145,-0.0,东方时尚
1951,220,600292,2024-01-16,19.646572,19.642141,-0.0,远达环保
1952,535,600702,2024-01-16,322.39395,322.32123,-0.0,舍得酒业
1953,2515,2706,2024-01-16,104.76727,104.74362,-0.0,良信电器
1954,1128,603339,2024-01-16,18.611654,18.60745,-0.0,四方科技
1955,430,600575,2024-01-16,31.781092,31.773901,-0.0,淮河能源
1956,1483,157,2024-01-16,339.40747,339.33057,-0.0,中联重科
1957,435,600580,2024-01-16,59.18545,59.172,-0.0,卧龙电驱
1958,1632,677,2024-01-16,53.013588,53.001534,-0.0,恒天海龙
1959,3367,300662,2024-01-16,31.76795,31.7607,-0.0,科锐国际
1960,1947,2102,2024-01-16,26.234846,26.22885,-0.0,ST冠福
1961,2550,2745,2024-01-16,19.779936,19.775415,-0.0,木林森
1962,1705,790,2024-01-16,52.715317,52.70325,-0.0,泰合健康
1963,3236,300523,2024-01-16,57.902233,57.888954,-0.0,辰安科技
1964,3158,300443,2024-01-16,116.886,116.85916,-0.0,金雷股份
1965,1344,603863,2024-01-16,40.203873,40.194633,-0.0,松炀资源
1966,3027,300300,2024-01-16,29.449621,29.442852,-0.0,汉鼎宇佑
1967,356,600483,2024-01-16,24.340328,24.33473,-0.0,福能股份
1968,1936,2091,2024-01-16,54.462837,54.450294,-0.0,江苏国泰
1969,2104,2267,2024-01-16,20.904514,20.899698,-0.0,陕天然气
1970,502,600660,2024-01-16,2366.6726,2366.1267,-0.0,福耀玻璃
1971,773,601066,2024-01-16,26.412842,26.406738,-0.0,中信建投
1972,940,601997,2024-01-16,9.786043,9.783775,-0.0,贵阳银行
1973,2295,2467,2024-01-16,57.169827,57.156574,-0.0,二六三
1974,2663,2876,2024-01-16,62.573326,62.558815,-0.0,三利谱
1975,3323,300617,2024-01-16,63.042713,63.028088,-0.0,安靠智电
1976,2566,2763,2024-01-16,20.806307,20.801477,-0.0,汇洁股份
1977,1395,603960,2024-01-16,48.29191,48.280697,-0.0,克来机电
1978,689,600881,2024-01-16,173.88605,173.84567,-0.0,亚泰集团
1979,1292,603737,2024-01-16,256.61328,256.55362,-0.0,三棵树
1980,1261,603686,2024-01-16,33.823788,33.815907,-0.0,龙马环卫
1981,549,600717,2024-01-16,211.43181,211.38249,-0.0,天津港
1982,2177,2340,2024-01-16,132.66101,132.62999,-0.0,格林美
1983,1951,2106,2024-01-16,39.035145,39.026,-0.0,莱宝高科
1984,1970,2127,2024-01-16,41.528435,41.51869,-0.0,南极电商
1985,482,600635,2024-01-16,762.3649,762.186,-0.0,大众公用
1986,1755,876,2024-01-16,148.51965,148.48476,-0.0,新 希 望
1987,1888,2039,2024-01-16,34.901016,34.892815,-0.0,黔源电力
1988,918,601916,2024-01-16,3.2757444,3.2749746,-0.0,浙商银行
1989,2245,2410,2024-01-16,319.59064,319.51553,-0.0,广联达
1990,3224,300511,2024-01-16,17.559067,17.554924,-0.0,雪榕生物
1991,3240,300529,2024-01-16,49.708878,49.697144,-0.0,健帆生物
1992,2268,2436,2024-01-16,191.49332,191.4481,-0.0,兴森科技
1993,1019,603111,2024-01-16,14.632297,14.628841,-0.0,康尼机电
1994,2067,2228,2024-01-16,36.211254,36.202675,-0.0,合兴包装
1995,2401,2582,2024-01-16,41.47128,41.461426,-0.0,好想你
1996,392,600526,2024-01-16,15.266261,15.2626295,-0.0,*ST菲达
1997,798,601158,2024-01-16,9.204683,9.202486,-0.0,重庆水务
1998,3137,300421,2024-01-16,30.093294,30.086111,-0.0,力星股份
1999,2131,2294,2024-01-16,355.14078,355.05566,-0.0,信立泰
2000,80,600111,2024-01-16,339.33368,339.2523,-0.0,北方稀土
2001,2497,2686,2024-01-16,31.193003,31.18547,-0.0,亿利达
2002,3103,300386,2024-01-16,51.573547,51.561043,-0.0,飞天诚信
2003,3019,300291,2024-01-16,63.819748,63.804264,-0.0,华录百纳
2004,302,600395,2024-01-16,28.640045,28.633087,-0.0,盘江股份
2005,1639,685,2024-01-16,86.22618,86.20517,-0.0,中山公用
2006,3133,300417,2024-01-16,46.937656,46.926212,-0.0,南华仪器
2007,258,600338,2024-01-16,23.649168,23.6434,-0.0,西藏珠峰
2008,2176,2339,2024-01-16,40.86259,40.852623,-0.0,积成电子
2009,3163,300448,2024-01-16,45.255096,45.24404,-0.0,浩云科技
2010,787,601113,2024-01-16,7.618992,7.617129,-0.0,ST华鼎
2011,68,600098,2024-01-16,24.5101,24.504105,-0.0,广州发展
2012,838,601368,2024-01-16,6.16766,6.166151,-0.0,绿城水务
2013,1916,2069,2024-01-16,36.195866,36.187,-0.0,獐子岛
2014,2054,2214,2024-01-16,59.564495,59.5499,-0.0,大立科技
2015,2189,2352,2024-01-16,130.22215,130.19022,-0.0,顺丰控股
2016,760,601009,2024-01-16,42.19114,42.180794,-0.0,南京银行
2017,1807,949,2024-01-16,11.861038,11.858129,-0.0,新乡化纤
2018,2199,2363,2024-01-16,22.572014,22.566473,-0.0,隆基机械
2019,1406,603980,2024-01-16,8.376637,8.374577,-0.0,吉华集团
2020,203,600269,2024-01-16,57.386894,57.37276,-0.0,赣粤高速
2021,12,600018,2024-01-16,20.183575,20.178596,-0.0,上港集团
2022,843,601390,2024-01-16,7.0488925,7.0471535,-0.0,中国中铁
2023,1237,603638,2024-01-16,75.008064,74.98954,-0.0,艾迪精密
2024,2279,2448,2024-01-16,40.86258,40.852486,-0.0,中原内配
2025,3105,300388,2024-01-16,39.946426,39.936554,-0.0,国祯环保
2026,2594,2798,2024-01-16,22.015867,22.010414,-0.0,帝欧家居
2027,2528,2722,2024-01-16,16.211203,16.207184,-0.0,金轮股份
2028,1390,603938,2024-01-16,47.047253,47.035587,-0.0,三孚股份
2029,271,600356,2024-01-16,12.511085,12.50798,-0.0,恒丰纸业
2030,520,600683,2024-01-16,35.43088,35.422085,-0.0,京投发展
2031,488,600641,2024-01-16,319.27264,319.19308,-0.0,万业企业
2032,2424,2607,2024-01-16,40.43611,40.426033,-0.0,中公教育
2033,410,600549,2024-01-16,168.86299,168.82089,-0.0,厦门钨业
2034,2015,2175,2024-01-16,19.104235,19.09947,-0.0,*ST东网
2035,63,600089,2024-01-16,961.5483,961.3082,-0.0,特变电工
2036,1693,767,2024-01-16,27.249504,27.242695,-0.0,漳泽电力
2037,82,600113,2024-01-16,29.267479,29.260162,-0.0,浙江东日
2038,902,601866,2024-01-16,2.843618,2.842905,-0.0,中远海发
2039,2439,2624,2024-01-16,46.065998,46.054447,-0.0,完美世界
2040,3436,300735,2024-01-16,44.962723,44.951443,-0.0,光弘科技
2041,380,600512,2024-01-16,12.553389,12.550238,-0.0,腾达建设
2042,462,600609,2024-01-16,90.79988,90.77708,-0.0,金杯汽车
2043,308,600403,2024-01-16,20.248838,20.243746,-0.0,大有能源
2044,820,601229,2024-01-16,19.686464,19.68151,-0.0,上海银行
2045,1365,603896,2024-01-16,46.72327,46.711506,-0.0,寿仙谷
2046,2306,2480,2024-01-16,20.489462,20.484303,-0.0,新筑股份
2047,2250,2416,2024-01-16,27.514599,27.507671,-0.0,爱施德
2048,2438,2623,2024-01-16,27.156544,27.149702,-0.0,亚玛顿
2049,123,600167,2024-01-16,24.173218,24.167126,-0.0,联美控股
2050,2928,300195,2024-01-16,24.656246,24.650023,-0.0,长荣股份
2051,1126,603337,2024-01-16,49.011055,48.998684,-0.0,杰克股份
2052,3225,300512,2024-01-16,28.068567,28.06146,-0.0,中亚股份
2053,472,600620,2024-01-16,3565.2056,3564.3003,-0.0,天宸股份
2054,3303,300595,2024-01-16,292.38998,292.3153,-0.0,欧普康视
2055,432,600577,2024-01-16,75.04823,75.02906,-0.0,精达股份
2056,951,603009,2024-01-16,36.944443,36.934998,-0.0,北特科技
2057,1024,603118,2024-01-16,23.943628,23.937492,-0.0,共进股份
2058,2601,2807,2024-01-16,5.401695,5.4003096,-0.0,江阴银行
2059,1436,19,2024-01-16,32.932278,32.923798,-0.0,深粮控股
2060,2588,2791,2024-01-16,66.16425,66.14711,-0.0,坚朗五金
2061,1623,659,2024-01-16,45.77548,45.7636,-0.0,珠海中富
2062,1369,603900,2024-01-16,11.810717,11.807651,-0.0,莱绅通灵
2063,2472,2657,2024-01-16,71.400406,71.381836,-0.0,中科金财
2064,355,600482,2024-01-16,36.403313,36.393837,-0.0,中国动力
2065,306,600399,2024-01-16,24.895107,24.888622,-0.0,ST抚钢
2066,1986,2144,2024-01-16,13.569892,13.566348,-0.0,宏达高科
2067,143,600191,2024-01-16,12.109321,12.106154,-0.0,华资实业
2068,2737,2958,2024-01-16,3.1578434,3.1570163,-0.0,青农商行
2069,1149,603385,2024-01-16,11.977944,11.974794,-0.0,惠达卫浴
2070,3061,300339,2024-01-16,165.03876,164.99527,-0.0,润和软件
2071,126,600171,2024-01-16,35.100376,35.091125,-0.0,上海贝岭
2072,1959,2115,2024-01-16,46.274826,46.262627,-0.0,三维通信
2073,1779,906,2024-01-16,29.410444,29.40269,-0.0,浙商中拓
2074,3346,300640,2024-01-16,18.986486,18.98148,-0.0,德艺文创
2075,422,600566,2024-01-16,50.44686,50.433556,-0.0,济川药业
2076,1919,2074,2024-01-16,92.601746,92.577324,-0.0,国轩高科
2077,3070,300348,2024-01-16,122.60348,122.571106,-0.0,长亮科技
2078,2313,2487,2024-01-16,114.248055,114.21785,-0.0,大金重工
2079,371,600502,2024-01-16,50.025997,50.012753,-0.0,安徽建工
2080,2050,2210,2024-01-16,20.726955,20.721464,-0.0,*ST飞马
2081,1360,603887,2024-01-16,20.278904,20.273531,-0.0,城地股份
2082,2413,2594,2024-01-16,201.8324,201.77887,-0.0,比亚迪
2083,145,600193,2024-01-16,26.286272,26.27929,-0.0,ST创兴
2084,3376,300671,2024-01-16,60.95948,60.94326,-0.0,富满电子
2085,3281,300572,2024-01-16,54.868484,54.85388,-0.0,安车检测
2086,1904,2056,2024-01-16,114.75871,114.72812,-0.0,横店东磁
2087,571,600740,2024-01-16,60.50353,60.48738,-0.0,山西焦化
2088,762,601011,2024-01-16,9.767141,9.764529,-0.0,宝泰隆
2089,212,600281,2024-01-16,8.926479,8.924091,-0.0,太化股份
2090,711,600928,2024-01-16,4.216971,4.21584,-0.0,西安银行
2091,491,600644,2024-01-16,110.33459,110.30499,-0.0,乐山电力
2092,3057,300334,2024-01-16,17.7507,17.745937,-0.0,津膜科技
2093,1892,2043,2024-01-16,49.79729,49.783928,-0.0,兔 宝 宝
2094,2816,300073,2024-01-16,162.64397,162.60023,-0.0,当升科技
2095,1826,971,2024-01-16,5.448647,5.447176,-0.0,*ST高升
2096,995,603076,2024-01-16,39.41835,39.407707,-0.0,乐惠国际
2097,2629,2839,2024-01-16,5.7082744,5.706732,-0.0,张家港行
2098,2062,2223,2024-01-16,297.5258,297.44537,-0.0,鱼跃医疗
2099,21,600028,2024-01-16,13.075418,13.07188,-0.0,中国石化
2100,1942,2097,2024-01-16,29.837917,29.82983,-0.0,山河智能
2101,523,600686,2024-01-16,88.10012,88.07623,-0.0,金龙汽车
2102,1670,726,2024-01-16,49.20697,49.19362,-0.0,鲁  泰Ａ
2103,1841,990,2024-01-16,19.602314,19.596981,-0.0,诚志股份
2104,237,600313,2024-01-16,31.917967,31.909264,-0.0,农发种业
2105,830,601326,2024-01-16,3.355103,3.3541863,-0.0,秦港股份
2106,397,600531,2024-01-16,42.82567,42.81396,-0.0,豫光金铅
2107,2431,2614,2024-01-16,41.501232,41.48988,-0.0,奥佳华
2108,2360,2540,2024-01-16,52.032528,52.018284,-0.0,亚太科技
2109,2500,2689,2024-01-16,15.999682,15.995295,-0.0,远大智能
2110,3175,300460,2024-01-16,17.630121,17.625284,-0.0,惠伦晶体
2111,1222,603610,2024-01-16,31.054947,31.046404,-0.0,麒盛科技
2112,927,601958,2024-01-16,13.95945,13.955594,-0.0,金钼股份
2113,776,601077,2024-01-16,5.076744,5.075341,-0.0,渝农商行
2114,2216,2381,2024-01-16,45.257698,45.24518,-0.0,双箭股份
2115,868,601619,2024-01-16,3.8051424,3.8040888,-0.0,嘉泽新能
2116,1114,603321,2024-01-16,8.920349,8.917874,-0.0,梅轮电梯
2117,1249,603666,2024-01-16,91.1273,91.10196,-0.0,亿嘉和
2118,1077,603233,2024-01-16,72.792114,72.771866,-0.0,大参林
2119,893,601808,2024-01-16,17.191034,17.186249,-0.0,中海油服
2120,2233,2398,2024-01-16,31.401102,31.392357,-0.0,垒知集团
2121,2873,300134,2024-01-16,48.326996,48.31353,-0.0,大富科技
2122,872,601658,2024-01-16,5.228544,5.227085,-0.0,邮储银行
