stock,date,score1,score2
'002140,2024-01-26,78.903404,77.46178
'002141,2024-01-26,24.962442,25.008286
'002142,2024-01-26,37.83388,38.171486
'002144,2024-01-26,13.463438,13.485996
'002145,2024-01-26,19.550432,19.838676
'002146,2024-01-26,37.08494,37.283752
'002148,2024-01-26,61.05917,63.059288
'002149,2024-01-26,48.78015,48.230194
'002150,2024-01-26,85.07471,83.83211
'002151,2024-01-26,176.23929,177.96873
'002152,2024-01-26,180.2477,188.76453
'002153,2024-01-26,396.163,412.2487
'002154,2024-01-26,72.841,73.97949
'002155,2024-01-26,30.015432,30.619663
'002156,2024-01-26,59.283764,59.34853
'002157,2024-01-26,51.76026,51.46853
'002158,2024-01-26,77.81877,77.52756
'002159,2024-01-26,23.998566,23.971523
'002161,2024-01-26,57.00645,58.673668
'002162,2024-01-26,9.845862,9.725051
'002163,2024-01-26,40.39305,40.250164
'002164,2024-01-26,19.538933,19.130867
'002165,2024-01-26,33.775852,33.714592
'002166,2024-01-26,54.67337,55.101223
'002167,2024-01-26,48.891365,49.64732
'002168,2024-01-26,67.18128,65.402435
'002169,2024-01-26,52.730408,52.72958
'002170,2024-01-26,44.565342,44.564613
'002171,2024-01-26,38.911034,39.692024
'002172,2024-01-26,11.536839,11.920045
'002173,2024-01-26,25.522406,26.239302
'002174,2024-01-26,36.584003,37.88899
'002175,2024-01-26,17.840206,18.002146
'002176,2024-01-26,163.64325,157.08162
'002177,2024-01-26,39.2935,38.941483
'002178,2024-01-26,32.24255,36.80743
'002179,2024-01-26,500.68668,512.0721
'002180,2024-01-26,99.45865,103.513245
'002181,2024-01-26,10.219663,10.831745
'002182,2024-01-26,58.512417,58.82226
'002183,2024-01-26,67.08261,67.36591
'002184,2024-01-26,45.16917,45.827312
'002185,2024-01-26,87.67773,89.93637
'002186,2024-01-26,30.49881,29.812458
'002187,2024-01-26,17.65165,17.559534
'002188,2024-01-26,12.722743,12.88943
'002189,2024-01-26,19.59177,19.628466
'002190,2024-01-26,47.672855,48.755013
'002191,2024-01-26,39.76498,40.322598
'002192,2024-01-26,166.44272,163.39894
'002193,2024-01-26,14.294055,14.225105
'002194,2024-01-26,35.90897,36.386364
'002195,2024-01-26,86.201096,88.18463
'002196,2024-01-26,19.327143,19.40212
'002197,2024-01-26,42.975216,41.452316
'002198,2024-01-26,36.25538,36.6102
'002199,2024-01-26,23.39856,23.580906
'002200,2024-01-26,15.804721,15.930093
'002201,2024-01-26,51.24347,51.514584
'002202,2024-01-26,64.10742,64.33517
'002203,2024-01-26,43.09213,43.511135
'002204,2024-01-26,38.902626,39.191433
'002205,2024-01-26,21.928091,21.736538
'002206,2024-01-26,51.026173,51.62876
'002207,2024-01-26,14.3278675,14.353801
'002208,2024-01-26,34.673443,35.31688
'002209,2024-01-26,16.003496,16.205687
'002210,2024-01-26,19.90995,19.90406
'002211,2024-01-26,5.9718432,6.154041
'002212,2024-01-26,29.05492,29.861753
'002213,2024-01-26,27.300999,28.173111
'002214,2024-01-26,54.18899,55.850887
'002215,2024-01-26,63.786907,67.20194
'002216,2024-01-26,129.56433,129.43704
'002217,2024-01-26,15.157965,15.38393
'002218,2024-01-26,25.468994,25.09889
'002219,2024-01-26,64.455605,65.673355
'002221,2024-01-26,44.104088,44.925755
'002222,2024-01-26,65.71623,66.95908
'002223,2024-01-26,302.11285,303.05182
'002224,2024-01-26,36.959023,37.955944
'002225,2024-01-26,7.6380663,7.611853
'002226,2024-01-26,57.075623,57.04932
'002227,2024-01-26,26.46347,26.67599
'002228,2024-01-26,36.136402,36.190594
'002229,2024-01-26,124.32831,128.95956
'002230,2024-01-26,561.04285,573.3032
'002231,2024-01-26,19.457191,19.834845
'002232,2024-01-26,50.80815,53.11442
'002233,2024-01-26,23.660528,23.579533
'002234,2024-01-26,26.68932,26.878628
'002235,2024-01-26,31.164125,32.71915
'002236,2024-01-26,776.7628,782.5624
'002237,2024-01-26,87.255394,88.777855
'002238,2024-01-26,38.40699,38.739906
'002239,2024-01-26,27.953032,27.594723
'002240,2024-01-26,37.203106,37.24378
'002241,2024-01-26,425.2551,427.52972
'002242,2024-01-26,64.70943,65.09481
'002243,2024-01-26,13.558365,13.834449
'002244,2024-01-26,43.9074,44.06694
'002245,2024-01-26,115.4712,115.291046
'002246,2024-01-26,12.937482,13.329024
'002247,2024-01-26,16.894272,16.817486
'002248,2024-01-26,16.082045,16.203407
'002249,2024-01-26,65.94241,65.90066
'002250,2024-01-26,45.643616,45.589695
'002251,2024-01-26,25.582542,25.690552
'002252,2024-01-26,172.79424,179.13814
'002253,2024-01-26,53.54432,55.902637
'002254,2024-01-26,80.93035,83.09435
'002255,2024-01-26,22.83264,22.619362
'002256,2024-01-26,40.024704,40.358055
'002258,2024-01-26,66.6108,67.83477
'002259,2024-01-26,8.791486,8.844265
'002261,2024-01-26,143.44711,148.54306
'002262,2024-01-26,225.93604,226.69305
'002263,2024-01-26,11.400742,11.354511
'002264,2024-01-26,25.889544,26.349659
'002265,2024-01-26,10.708401,11.2446785
'002266,2024-01-26,39.293842,39.476456
'002267,2024-01-26,20.861078,21.025347
'002268,2024-01-26,172.03967,179.72755
'002269,2024-01-26,11.183376,11.248406
'002270,2024-01-26,30.804865,31.067429
'002271,2024-01-26,599.0938,605.26776
'002272,2024-01-26,22.614265,22.549377
'002273,2024-01-26,176.2423,177.04123
'002274,2024-01-26,25.688652,25.75475
'002275,2024-01-26,27.4349,27.831047
'002276,2024-01-26,37.0521,37.48278
'002277,2024-01-26,26.001392,26.40212
'002278,2024-01-26,13.243463,13.218634
'002279,2024-01-26,61.165318,63.44975
'002280,2024-01-26,35.044083,35.902847
'002281,2024-01-26,84.063576,87.96864
'002282,2024-01-26,17.030672,16.867725
'002283,2024-01-26,24.562737,24.715788
'002284,2024-01-26,54.570564,55.54745
'002285,2024-01-26,37.566235,38.612484
'002286,2024-01-26,29.46601,29.298313
'002287,2024-01-26,33.67898,34.609623
'002288,2024-01-26,30.60438,31.167929
'002289,2024-01-26,8.745808,9.105074
'002290,2024-01-26,35.296867,35.172695
'002291,2024-01-26,14.849205,15.619541
'002292,2024-01-26,64.32589,65.93779
'002293,2024-01-26,79.6017,79.306305
'002294,2024-01-26,341.19525,342.26346
'002295,2024-01-26,12.514125,12.560689
'002296,2024-01-26,42.64892,42.677197
'002297,2024-01-26,23.074455,23.125584
'002298,2024-01-26,17.364777,18.013327
'002299,2024-01-26,43.21075,43.777103
'002300,2024-01-26,55.801693,55.509518
'002301,2024-01-26,34.306534,34.44841
'002302,2024-01-26,28.044226,28.242826
'002303,2024-01-26,35.917145,36.03898
'002304,2024-01-26,439.6046,443.77728
'002305,2024-01-26,7.580526,7.642109
'002306,2024-01-26,18.53346,19.200283
'002307,2024-01-26,17.690884,18.048513
'002308,2024-01-26,16.018238,18.470608
'002309,2024-01-26,12.757075,12.746959
'002310,2024-01-26,100.665596,100.24624
'002311,2024-01-26,280.97293,278.50443
'002312,2024-01-26,124.57986,124.09702
'002313,2024-01-26,25.944584,28.424725
'002314,2024-01-26,7.656044,7.7540727
'002315,2024-01-26,96.84483,99.27278
'002316,2024-01-26,17.386158,18.422066
'002317,2024-01-26,155.19655,161.39954
'002318,2024-01-26,107.0105,107.25211
'002319,2024-01-26,26.663324,27.095057
'002320,2024-01-26,76.58768,76.7176
'002321,2024-01-26,5.3680563,5.376151
'002322,2024-01-26,63.256878,63.224037
'002323,2024-01-26,17.835274,17.927792
'002324,2024-01-26,93.68075,97.26767
'002325,2024-01-26,16.008383,16.234522
'002326,2024-01-26,68.64783,67.41818
'002327,2024-01-26,100.48069,101.52465
'002328,2024-01-26,17.27647,17.308943
'002329,2024-01-26,36.58586,36.013866
'002330,2024-01-26,11.432331,11.492003
'002331,2024-01-26,44.26127,45.420887
'002332,2024-01-26,30.627333,31.443531
'002333,2024-01-26,22.526798,23.22473
'002334,2024-01-26,98.4881,97.978226
'002335,2024-01-26,140.46469,138.79063
'002336,2024-01-26,16.443768,16.349525
'002337,2024-01-26,28.887327,28.417574
'002338,2024-01-26,95.50971,98.50817
'002339,2024-01-26,38.927742,39.04504
'002340,2024-01-26,128.21037,128.14941
'002341,2024-01-26,29.160942,30.386719
'002342,2024-01-26,10.855954,10.909198
'002343,2024-01-26,20.786325,21.74012
'002344,2024-01-26,20.492239,20.76873
'002345,2024-01-26,49.244804,49.177063
'002346,2024-01-26,25.30814,25.107618
'002347,2024-01-26,22.149574,22.34268
'002348,2024-01-26,25.89657,26.493668
'002349,2024-01-26,67.24439,68.757744
'002350,2024-01-26,31.413662,31.373186
'002351,2024-01-26,104.73705,107.82816
'002352,2024-01-26,124.99859,124.89143
'002353,2024-01-26,229.41777,229.25156
'002354,2024-01-26,16.097029,16.436869
'002355,2024-01-26,10.9305105,11.366439
'002356,2024-01-26,28.315706,28.607979
'002357,2024-01-26,32.893692,33.01173
'002358,2024-01-26,40.259277,40.305107
'002360,2024-01-26,48.621506,48.087517
'002361,2024-01-26,36.987003,37.120476
'002362,2024-01-26,46.689503,48.799297
'002363,2024-01-26,20.10267,20.29448
'002364,2024-01-26,49.481533,49.885662
'002365,2024-01-26,32.510384,33.076042
'002367,2024-01-26,60.028503,60.486515
'002368,2024-01-26,142.39906,148.28052
'002369,2024-01-26,23.58651,24.241125
'002370,2024-01-26,15.557475,15.964341
'002371,2024-01-26,1071.4109,1113.7832
'002372,2024-01-26,106.97956,106.5021
'002373,2024-01-26,43.279293,45.121666
'002374,2024-01-26,24.661312,24.510107
'002375,2024-01-26,29.283564,29.809982
'002376,2024-01-26,37.107483,37.92742
'002377,2024-01-26,11.849615,12.02361
'002378,2024-01-26,15.741463,15.816711
'002379,2024-01-26,36.26943,36.047165
'002380,2024-01-26,54.067787,54.75802
'002381,2024-01-26,45.10537,45.742996
'002382,2024-01-26,49.488567,50.44555
'002383,2024-01-26,35.281235,35.30611
'002384,2024-01-26,122.73062,123.99031
'002385,2024-01-26,59.306366,61.763596
'002386,2024-01-26,12.354861,12.317048
'002387,2024-01-26,36.380196,35.871254
'002388,2024-01-26,21.839312,22.788431
'002389,2024-01-26,109.47574,111.72654
'002390,2024-01-26,46.67115,47.935047
'002391,2024-01-26,40.20962,40.192905
'002392,2024-01-26,32.17763,32.101517
'002393,2024-01-26,31.337662,31.997004
'002394,2024-01-26,41.84097,41.9116
'002395,2024-01-26,51.6962,51.413364
'002396,2024-01-26,55.75163,56.869236
'002397,2024-01-26,51.695175,51.771385
'002398,2024-01-26,31.33313,31.793562
'002399,2024-01-26,44.82209,46.253864
'002400,2024-01-26,100.55585,104.13836
'002401,2024-01-26,119.44338,126.219185
'002402,2024-01-26,157.79915,159.08702
'002403,2024-01-26,12.826819,12.894326
'002404,2024-01-26,31.47043,31.394247
'002405,2024-01-26,33.576595,34.718697
'002406,2024-01-26,24.45447,24.716305
'002407,2024-01-26,116.76185,115.88457
'002408,2024-01-26,46.786617,47.072083
'002409,2024-01-26,154.0962,159.54663
'002410,2024-01-26,277.09238,283.7407
'002412,2024-01-26,51.677288,52.664715
'002413,2024-01-26,25.808607,26.279528
'002414,2024-01-26,97.125824,98.66255
'002415,2024-01-26,668.39575,679.31165
'002416,2024-01-26,27.554482,27.814537
'002418,2024-01-26,14.257549,14.136731
'002419,2024-01-26,26.094671,25.885828
'002420,2024-01-26,6.1482162,6.228996
'002421,2024-01-26,57.699306,58.670418
'002422,2024-01-26,182.62672,185.46074
'002423,2024-01-26,6.90588,7.1804123
'002424,2024-01-26,86.69786,87.00275
'002425,2024-01-26,19.757689,20.38154
'002426,2024-01-26,12.103864,12.390384
'002427,2024-01-26,10.480692,10.76282
'002428,2024-01-26,60.937893,63.623325
'002429,2024-01-26,47.41757,47.428093
'002431,2024-01-26,25.665617,25.585241
'002432,2024-01-26,122.354355,126.00575
'002433,2024-01-26,11.495777,11.794731
'002434,2024-01-26,49.918285,50.688717
'002435,2024-01-26,17.80662,18.201685
'002436,2024-01-26,171.03873,176.1935
'002437,2024-01-26,41.603188,42.172718
'002438,2024-01-26,46.806705,46.54706
'002439,2024-01-26,196.16182,206.69867
'002440,2024-01-26,37.539455,37.765858
'002441,2024-01-26,46.170612,46.33664
'002442,2024-01-26,15.420375,15.213231
'002443,2024-01-26,27.500595,27.661116
'002444,2024-01-26,92.338745,93.07225
'002445,2024-01-26,16.456104,16.727028
'002446,2024-01-26,38.359768,39.703613
'002448,2024-01-26,37.884525,38.59682
'002449,2024-01-26,26.5032,26.967257
'002451,2024-01-26,21.618313,23.022789
'002452,2024-01-26,38.730045,38.503525
'002453,2024-01-26,43.138794,43.55026
'002454,2024-01-26,21.176374,21.467817
'002455,2024-01-26,44.058712,43.640606
'002456,2024-01-26,166.66957,172.7585
'002457,2024-01-26,24.04285,23.857475
'002458,2024-01-26,86.96332,88.04323
'002459,2024-01-26,50.120342,50.611572
'002460,2024-01-26,549.21136,542.0961
'002461,2024-01-26,17.218872,17.104355
'002463,2024-01-26,59.167164,59.09694
'002465,2024-01-26,80.270454,79.94939
'002466,2024-01-26,473.49292,466.21213
'002467,2024-01-26,52.168667,53.698673
'002468,2024-01-26,18.460846,18.69461
'002469,2024-01-26,55.37918,55.260925
'002470,2024-01-26,8.470045,8.559536
'002471,2024-01-26,20.844347,20.717953
'002472,2024-01-26,120.57272,120.629036
'002474,2024-01-26,39.554806,40.704533
'002475,2024-01-26,1042.3713,1051.254
'002476,2024-01-26,31.834196,32.66826
'002478,2024-01-26,14.381376,14.472997
'002479,2024-01-26,22.411928,22.421713
'002480,2024-01-26,20.544195,20.600042
'002481,2024-01-26,84.31774,84.31325
'002482,2024-01-26,18.935642,19.887917
'002483,2024-01-26,16.436623,16.411524
'002484,2024-01-26,70.90265,71.99376
'002485,2024-01-26,12.415227,13.379889
'002486,2024-01-26,12.430454,12.346613
'002487,2024-01-26,112.26871,110.99076
'002488,2024-01-26,42.4248,42.49084
'002489,2024-01-26,37.09125,37.34943
'002490,2024-01-26,8.913211,9.128795
'002491,2024-01-26,21.24809,21.710287
'002492,2024-01-26,19.965965,19.800816
'002493,2024-01-26,145.54784,146.9249
'002494,2024-01-26,14.876489,14.674291
'002495,2024-01-26,31.055452,29.737213
'002496,2024-01-26,22.39571,22.64748
'002497,2024-01-26,82.199715,81.598
'002498,2024-01-26,31.361017,31.16407
'002500,2024-01-26,6.5974455,6.6949844
'002501,2024-01-26,12.879253,12.847668
'002502,2024-01-26,16.640507,16.847696
'002505,2024-01-26,23.52994,24.080196
'002506,2024-01-26,26.08938,25.657322
'002507,2024-01-26,100.93411,102.600426
'002508,2024-01-26,154.78568,153.79797
'002510,2024-01-26,19.574785,20.737923
'002511,2024-01-26,78.86623,79.740456
'002512,2024-01-26,38.74064,38.888634
'002513,2024-01-26,19.862753,19.776909
'002514,2024-01-26,54.27134,53.452957
'002515,2024-01-26,60.920105,61.050373
'002516,2024-01-26,37.874935,38.24783
'002517,2024-01-26,63.931427,68.85505
'002519,2024-01-26,67.03855,67.82706
'002520,2024-01-26,54.744972,54.794754
'002521,2024-01-26,27.31221,27.922129
'002522,2024-01-26,43.089108,43.4827
'002523,2024-01-26,20.68061,21.067474
'002524,2024-01-26,28.585495,29.176233
'002526,2024-01-26,16.529335,16.570274
'002527,2024-01-26,26.16017,26.503265
'002528,2024-01-26,47.86703,49.776806
'002529,2024-01-26,15.199294,15.064202
'002530,2024-01-26,27.547403,28.411623
'002531,2024-01-26,82.66695,85.4932
'002532,2024-01-26,46.155193,46.197777
'002533,2024-01-26,38.205097,38.463284
'002534,2024-01-26,26.059063,25.914766
'002535,2024-01-26,16.576353,16.519106
'002536,2024-01-26,66.35025,65.78918
'002537,2024-01-26,43.71884,44.65672
'002538,2024-01-26,29.814596,29.969667
'002539,2024-01-26,50.474358,50.21741
'002540,2024-01-26,52.534042,52.227543
'002541,2024-01-26,81.311195,84.119934
'002542,2024-01-26,51.155,51.44574
'002543,2024-01-26,45.417515,45.252323
'002544,2024-01-26,116.81747,121.66419
'002545,2024-01-26,39.568268,39.587837
'002546,2024-01-26,50.402573,50.471317
'002547,2024-01-26,26.974016,28.132004
'002548,2024-01-26,26.583063,27.550066
'002549,2024-01-26,75.552956,78.30996
'002550,2024-01-26,55.42716,56.030605
'002551,2024-01-26,34.426907,35.222878
'002552,2024-01-26,42.433617,43.42583
'002553,2024-01-26,51.41902,53.452938
'002555,2024-01-26,232.69814,251.84152
'002556,2024-01-26,34.322346,34.65289
'002557,2024-01-26,103.132324,103.16091
'002558,2024-01-26,48.09554,51.84766
'002559,2024-01-26,72.19214,73.6513
'002560,2024-01-26,29.826973,30.030024
'002561,2024-01-26,14.086282,14.119078
'002562,2024-01-26,27.857656,28.201567
'002563,2024-01-26,38.931606,39.06003
'002564,2024-01-26,13.118055,13.103786
'002565,2024-01-26,28.318985,28.275078
'002566,2024-01-26,27.05778,27.866512
'002567,2024-01-26,38.20066,37.77333
'002568,2024-01-26,202.29543,198.62274
'002569,2024-01-26,11.846065,11.989113
'002570,2024-01-26,11.619564,11.646563
'002571,2024-01-26,25.813879,26.655882
'002572,2024-01-26,321.6197,318.9005
'002573,2024-01-26,43.931404,43.793365
'002574,2024-01-26,14.326366,14.324686
'002575,2024-01-26,25.376394,26.655706
'002576,2024-01-26,22.192856,22.528267
'002577,2024-01-26,39.87297,40.19421
'002578,2024-01-26,20.412542,20.18868
'002579,2024-01-26,38.86124,39.73175
'002580,2024-01-26,34.796097,34.4788
'002581,2024-01-26,38.278805,39.545494
'002582,2024-01-26,37.423122,37.91097
'002583,2024-01-26,32.11178,33.13759
'002584,2024-01-26,24.787392,24.868269
'002585,2024-01-26,30.927992,31.190323
'002586,2024-01-26,22.892614,22.836834
'002587,2024-01-26,51.61709,52.00775
'002588,2024-01-26,62.041004,61.812786
'002589,2024-01-26,31.421108,32.53665
'002590,2024-01-26,50.076466,53.41947
'002591,2024-01-26,23.308647,22.843792
'002592,2024-01-26,17.598553,17.712313
'002593,2024-01-26,13.231538,13.372931
'002594,2024-01-26,196.28761,195.86424
'002595,2024-01-26,129.88396,129.84
'002596,2024-01-26,13.729415,13.697238
'002597,2024-01-26,104.34885,103.82975
'002598,2024-01-26,23.405361,23.212145
'002599,2024-01-26,23.120382,23.753084
'002600,2024-01-26,25.874443,26.751534
'002601,2024-01-26,168.61664,168.69774
'002602,2024-01-26,48.924267,49.761723
'002603,2024-01-26,89.893555,92.48789
'002606,2024-01-26,32.98734,32.76754
'002607,2024-01-26,36.262306,37.942036
'002608,2024-01-26,18.38652,18.476767
'002609,2024-01-26,55.435577,57.06159
'002610,2024-01-26,27.190912,26.25972
'002611,2024-01-26,32.911068,33.077717
'002612,2024-01-26,43.33018,42.36872
'002613,2024-01-26,16.903135,16.968449
'002614,2024-01-26,41.37279,41.910557
'002615,2024-01-26,37.052174,38.07521
'002616,2024-01-26,25.213934,25.02881
'002617,2024-01-26,46.74382,46.99612
'002620,2024-01-26,22.763737,22.394966
'002621,2024-01-26,25.734638,26.117945
'002622,2024-01-26,19.315832,19.413465
'002623,2024-01-26,26.697628,26.439705
'002624,2024-01-26,40.385727,42.340168
'002625,2024-01-26,92.09051,92.81937
'002626,2024-01-26,124.66595,127.26112
'002627,2024-01-26,17.42564,17.750977
'002628,2024-01-26,13.114453,13.162835
'002629,2024-01-26,14.762679,14.856691
'002630,2024-01-26,15.168573,15.208053
'002631,2024-01-26,25.665878,25.885138
'002632,2024-01-26,49.112194,48.918137
'002633,2024-01-26,16.564207,16.509792
'002634,2024-01-26,46.30794,46.005882
'002635,2024-01-26,73.0334,72.590385
'002636,2024-01-26,22.938272,23.293144
'002637,2024-01-26,48.122513,48.017345
'002638,2024-01-26,13.04938,13.397109
'002639,2024-01-26,22.4811,22.89733
'002640,2024-01-26,46.77937,46.353752
'002641,2024-01-26,34.41388,33.114853
'002642,2024-01-26,35.450726,36.45913
'002643,2024-01-26,86.493,87.42252
'002644,2024-01-26,52.194813,54.54856
'002645,2024-01-26,59.750507,59.60379
'002646,2024-01-26,14.896771,14.976919
'002647,2024-01-26,21.376348,22.724766
'002648,2024-01-26,170.31133,174.53175
'002649,2024-01-26,57.90761,59.325153
'002650,2024-01-26,33.318417,33.317158
'002651,2024-01-26,21.140142,21.115831
'002652,2024-01-26,16.499931,16.407307
'002653,2024-01-26,69.65391,69.30755
'002654,2024-01-26,70.09141,73.73568
'002655,2024-01-26,37.167587,37.956947
'002656,2024-01-26,10.346546,10.446236
'002657,2024-01-26,63.060078,64.818596
'002658,2024-01-26,42.00245,42.655975
'002659,2024-01-26,9.090411,9.379975
'002660,2024-01-26,27.901388,27.800451
'002661,2024-01-26,35.864197,35.611332
'002662,2024-01-26,17.722712,17.864677
'002663,2024-01-26,15.816455,15.524688
'002665,2024-01-26,36.15726,34.95937
'002666,2024-01-26,24.083288,23.860863
'002667,2024-01-26,39.453186,37.52193
'002669,2024-01-26,24.325394,24.698647
'002670,2024-01-26,19.610123,20.669798
'002671,2024-01-26,22.852655,22.678207
'002672,2024-01-26,35.295456,35.47989
'002673,2024-01-26,14.438073,14.708664
'002674,2024-01-26,15.333148,15.310186
'002675,2024-01-26,89.02383,90.35167
'002676,2024-01-26,21.405539,21.734407
'002677,2024-01-26,45.1824,45.12921
'002678,2024-01-26,15.576679,16.043867
'002679,2024-01-26,22.528332,22.734468
'002681,2024-01-26,49.63401,50.06488
'002682,2024-01-26,15.404648,15.639031
'002683,2024-01-26,52.01806,52.534966
'002685,2024-01-26,10.253768,10.291743
'002686,2024-01-26,30.938751,31.18489
'002687,2024-01-26,34.26615,34.208447
'002688,2024-01-26,29.426514,29.629108
'002689,2024-01-26,15.798652,15.973725
'002690,2024-01-26,98.031395,98.97833
'002692,2024-01-26,19.13591,19.393658
'002693,2024-01-26,24.89449,26.122847
'002694,2024-01-26,24.840973,24.890787
'002695,2024-01-26,44.161842,44.51067
'002696,2024-01-26,24.465101,24.410639
'002697,2024-01-26,39.971893,41.15125
'002698,2024-01-26,39.780243,39.282185
'002699,2024-01-26,13.104279,14.106785
'002700,2024-01-26,30.15623,30.28202
'002701,2024-01-26,41.896095,41.900265
'002702,2024-01-26,43.576546,43.803387
'002703,2024-01-26,33.435062,33.515484
'002705,2024-01-26,28.90396,29.401596
'002706,2024-01-26,100.7023,100.779335
'002707,2024-01-26,87.56107,88.0521
'002708,2024-01-26,26.768276,26.096294
'002709,2024-01-26,334.8586,328.55286
'002712,2024-01-26,28.386229,30.547369
'002713,2024-01-26,27.954859,28.28841
'002714,2024-01-26,707.3609,725.46735
'002715,2024-01-26,23.584846,23.876434
'002716,2024-01-26,10.851861,10.904566
'002717,2024-01-26,41.372704,42.041008
'002718,2024-01-26,45.607204,45.242424
'002719,2024-01-26,19.237843,18.39707
'002721,2024-01-26,8.8513365,9.064283
'002722,2024-01-26,16.047112,16.138687
'002723,2024-01-26,29.519245,28.76595
'002724,2024-01-26,15.249435,15.578227
'002725,2024-01-26,29.316212,29.576345
'002726,2024-01-26,36.88308,36.844265
'002727,2024-01-26,50.550697,51.456482
'002728,2024-01-26,55.931644,59.194534
'002729,2024-01-26,56.919743,59.22225
'002730,2024-01-26,21.730124,21.902634
'002731,2024-01-26,18.868483,19.991886
'002732,2024-01-26,21.407104,21.494734
'002733,2024-01-26,35.886604,35.408775
'002734,2024-01-26,28.38184,28.552956
'002735,2024-01-26,43.925926,42.37864
'002736,2024-01-26,10.734082,10.953255
'002737,2024-01-26,121.47218,124.09448
'002738,2024-01-26,112.463745,111.27181
'002739,2024-01-26,39.48301,40.14326
'002741,2024-01-26,42.84642,43.418816
'002742,2024-01-26,16.947931,16.99619
'002743,2024-01-26,12.486295,12.494461
'002745,2024-01-26,18.387545,18.650871
'002746,2024-01-26,30.618769,30.530743
'002747,2024-01-26,104.92835,106.87106
'002748,2024-01-26,23.30454,22.552465
'002749,2024-01-26,76.69928,80.05414
'002750,2024-01-26,62.90657,63.63423
'002752,2024-01-26,10.567405,10.490576
'002753,2024-01-26,30.16022,29.976751
'002755,2024-01-26,18.756994,19.231813
'002756,2024-01-26,135.44846,134.16838
'002757,2024-01-26,39.04024,39.31396
'002758,2024-01-26,43.735275,44.340458
'002759,2024-01-26,28.292141,28.150494
'002760,2024-01-26,21.67318,22.269423
'002761,2024-01-26,31.03681,31.620548
'002762,2024-01-26,50.80147,49.055817
'002763,2024-01-26,21.028652,20.846518
'002765,2024-01-26,13.45038,13.620891
'002766,2024-01-26,10.844207,11.277188
'002768,2024-01-26,66.103096,65.87712
'002769,2024-01-26,42.3854,43.220295
'002771,2024-01-26,68.78246,72.40375
'002772,2024-01-26,18.039577,18.151363
'002773,2024-01-26,37.115093,37.848938
'002774,2024-01-26,9.342638,9.403591
'002775,2024-01-26,16.840616,16.957989
'002777,2024-01-26,113.35639,116.69063
'002778,2024-01-26,21.431143,21.450422
'002779,2024-01-26,35.770973,36.43834
'002780,2024-01-26,25.830902,26.26303
'002782,2024-01-26,35.237514,35.344482
'002783,2024-01-26,43.198097,42.960514
'002785,2024-01-26,27.279154,27.602821
'002786,2024-01-26,46.562084,47.444405
'002787,2024-01-26,19.402952,19.830616
'002788,2024-01-26,27.628223,28.174122
'002789,2024-01-26,23.509943,23.808939
'002790,2024-01-26,29.725473,30.446884
'002791,2024-01-26,60.42586,60.473408
'002792,2024-01-26,37.302845,37.930634
'002793,2024-01-26,19.659224,19.889744
'002795,2024-01-26,30.663618,31.057558
'002796,2024-01-26,25.849947,26.411516
'002797,2024-01-26,9.40067,9.561124
'002798,2024-01-26,22.130472,21.857172
'002799,2024-01-26,27.773674,28.374422
'002800,2024-01-26,23.493412,24.03623
'002801,2024-01-26,91.383125,89.80878
'002803,2024-01-26,60.536976,61.606552
'002805,2024-01-26,32.36062,32.41847
'002806,2024-01-26,21.276264,22.063766
'002807,2024-01-26,5.426355,5.428902
'002808,2024-01-26,11.192914,11.4291315
'002809,2024-01-26,29.134058,28.829567
'002810,2024-01-26,67.03201,66.97818
'002812,2024-01-26,188.40475,188.81352
'002813,2024-01-26,33.480984,34.270657
'002815,2024-01-26,21.973246,22.319199
'002816,2024-01-26,11.534102,11.597797
'002817,2024-01-26,30.074015,30.296068
'002818,2024-01-26,29.099604,29.181156
'002819,2024-01-26,34.56495,37.66912
'002820,2024-01-26,20.209871,19.974833
'002821,2024-01-26,321.7316,324.60385
'002822,2024-01-26,9.0724,9.322423
'002823,2024-01-26,25.778234,25.84931
'002825,2024-01-26,24.756678,25.376911
'002826,2024-01-26,12.075363,12.271871
'002827,2024-01-26,25.983042,26.590008
'002828,2024-01-26,18.32823,18.463057
'002829,2024-01-26,61.720947,63.544983
'002830,2024-01-26,31.032139,31.222172
'002831,2024-01-26,62.250984,62.497
'002832,2024-01-26,160.79704,162.8278
'002833,2024-01-26,61.366776,61.272842
'002835,2024-01-26,34.500656,34.9983
'002836,2024-01-26,28.480154,28.546705
'002837,2024-01-26,166.87204,167.02599
'002838,2024-01-26,63.000633,63.922752
'002839,2024-01-26,5.7069325,5.718832
'002840,2024-01-26,49.545536,48.360664
'002841,2024-01-26,75.00118,75.841225
'002842,2024-01-26,23.880756,23.82263
'002843,2024-01-26,38.859608,39.37928
'002845,2024-01-26,47.9211,48.10204
'002846,2024-01-26,27.129494,27.207165
'002847,2024-01-26,108.62528,108.99808
'002848,2024-01-26,11.230501,11.530571
'002849,2024-01-26,37.82829,38.50878
'002850,2024-01-26,123.30681,121.15746
'002851,2024-01-26,53.676617,54.315186
'002852,2024-01-26,34.218372,34.024082
'002853,2024-01-26,34.23586,34.549046
'002855,2024-01-26,35.83279,34.77409
'002856,2024-01-26,16.784466,17.377
'002857,2024-01-26,26.048222,26.08019
'002858,2024-01-26,33.59906,35.011734
'002859,2024-01-26,97.190674,98.10209
'002860,2024-01-26,46.82235,46.254528
